code,subBrand,product,specification,country,reason,sourceDisplay,docUrl,isSeries,brand
5192080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5193080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5194080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5195080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5196080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5197080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5198080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5199080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5200080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5201080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5202080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
52030017Y1,Nestlé Nutrition,Alfamino Infant 400g,400g,Australia/New Zealand,Precautionary recall: Microbial contamination (Cereulide),Food Standards Australia New Zealand (FSANZ),https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
52030017Y2,NAN,NAN Alfamino 400g,400g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Nestle_07012026.pdf,False,Nestlé
5203080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
52040017Y1,NAN,NAN Alfamino 400g,400g,Mexico,Alerta Sanitaria: Posible presencia de toxina cereulida (Bacillus cereus),COFEPRIS Mexico,resources/official_docs/Mexico/Alerta_Sanitaria_Nestle_07012026.pdf,False,Nestlé
5204080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5205080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5206080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
52070742F3,Illuma,Illuma HA 3,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
52070742F4,NAN,NaN Care 3,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
5207080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5208080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
5209080621,Guigoz,Guigoz AR/Gest/Optipro 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
52099722BA,SMA,SMA Anti Reflux 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52099722BB,SMA,SMA Anti Reflux 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
52319722BA,SMA,SMA Advanced First 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52340017C3,NAN,NAN HA 1 SupremePro 800g,800g,Singapore,Precautionary recall: Cereulide toxin risk,Singapore Food Agency (SFA),https://www.sfa.gov.sg/news-publications/newsroom/direction-to-recall-additional-infant-formula-products-due-to-presence-of-cereulide-toxin,False,Nestlé
524411423T,NAN,NaN HA 3 3x400g,3x400g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
524411423U,NAN,NaN HA 3 3x400g,3x400g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
524511423A,NAN,NaN HA 2 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
524511423B,NAN,NaN HA 2 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
524511423C,NAN,NaN HA 3 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
524511423T,NAN,NaN HA 3 3x400g,3x400g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
524611423A,NAN,NaN HA 1 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
524611423C,NAN,NaN HA 1 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
524611423T,NAN,NaN HA 3 3x400g,3x400g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
52461142CA,NAN,NaN HA 2 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
52470017C3,Illuma,Illuma Future 3 800g,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
525311423U,Lactogen,Lactogen 2 400g,400g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
525401896A,Nestlé Nutrition,NAN Optipro 6-12mo 400g,400g,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
525411423A,Lactogen,Lactogen 2 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
525411423B,Lactogen,Lactogen 1 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
525411423T,Lactogen,Lactogen 2 400g,400g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
525411423U,Lactogen,Lactogen 1 400g,400g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
52580017C2,Illuma,Illuma Future 2 800g,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
52590017A2,Illuma,Illuma Future 2 370g,370g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
52610742F2,BEBA,BEBA EXPERTpro SENSITIVE 800g,800g,Czech Republic,Precautionary recall: Potential Cereulide toxin,Czech Ministry of Health,https://mzd.gov.cz/hlavni-hygienicka-varuje-pred-konzumaci-nekolika-sarzi-kontaminovanych-kojeneckych-vyziv/,False,Nestlé
52620346AB,BEBA,BEBA COMFORT 1 800g,800g,Czech Republic,Precautionary recall: Potential Cereulide toxin,Czech Ministry of Health,https://mzd.gov.cz/hlavni-hygienicka-varuje-pred-konzumaci-nekolika-sarzi-kontaminovanych-kojeneckych-vyziv/,False,Nestlé
52620346AD,NAN,NAN Evolia 1 800g,800g,Belgium/Netherlands,Precautionary recall: Potential presence of Cereulide (Bacillus cereus toxin),FAVV-AFSCA / NVWA,https://favv-afsca.be/nl/producten/zuigelingenvoeding,False,Nestlé
52620742A,BEBA,BEBA Comfort,800g,Switzerland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),Nestlé Switzerland / BLV,https://www.nestle.ch/,False,Nestlé
52620742B,BEBA,BEBA Comfort,800g,Switzerland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),Nestlé Switzerland / BLV,https://www.nestle.ch/,False,Nestlé
52620742D1,NAN,NAN EXPERTPRO Complete 0-12m 4x26.2g,4x26.2g,Belgium/Netherlands,Precautionary recall: Potential presence of Cereulide (Bacillus cereus toxin),FAVV-AFSCA / NVWA,https://favv-afsca.be/nl/producten/zuigelingenvoeding,False,Nestlé
52620742F1,BEBA,BEBA Comfort,800g,Switzerland/Belgium/Netherlands,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),Nestlé Switzerland / BLV / FAVV,https://www.nestle.ch/,False,Nestlé
526301896A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
52640346AD,NAN,NAN Evolia 1 400g,400g,Belgium/Netherlands,Precautionary recall: Potential presence of Cereulide (Bacillus cereus toxin),FAVV-AFSCA / NVWA,https://favv-afsca.be/nl/producten/zuigelingenvoeding,False,Nestlé
52650346AA,NAN,NAN OptiPro 1 400g,400g,Egypt,Precautionary recall: Cereulide toxin risk,Egypt National Food Safety Authority,https://english.ahram.org.eg/News/560085.aspx,False,Nestlé
526701896A,Nankid,Nankid Optipro 3+ Yrs 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
526701898A,Nankid,Nankid Optipro 3+ Yrs 5HMO 3 (2x650g),1.3kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
526711423B,NAN,NaN SUPREMEpro 3 850g,850g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
526711423C,NAN,NaN SUPREMEpro 2 850g,850g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
526811423A,NAN,NaN SUPREMEpro 1 850g,850g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
526901896A,NAN,NAN Optipro 0-6mo Infant Formula 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
526901896A6,Nestlé Nutrition,NAN Optipro 0-6mo 400g,400g,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
526901898A,NAN,NAN Optipro 0-6mo Infant Formula 5HMO 6 (2x650g),1.3kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
526911423A,NAN,NaN SUPREMEpro 3 200g,200g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
526911423B,NAN,NaN SUPREMEpro 2 200g,200g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
527001898A,NAN,NAN Optipro 0-6mo Infant Formula 5HMO 6 (2x450g),900g,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
527001898B,NAN,NAN Optipro 0-6mo Infant Formula 5HMO 6x400g,2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
5271080661,S-26,S-26 AR UAE 400g,400g,Middle East (MENA),Precautionary verification: Quality concern related to raw material,Nestlé MENA Official Release,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
527111423A,S-26,Wyeth S-26 800g,800g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
52730346BB,Nidal,Nidal Nidalgest 1 1.2kg,2kg,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
52739722BA,SMA,SMA Anti Reflux 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
52740346AB,Nidal,Nidal Nidalgest 1 800g,800g,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
52740346AD,Nestlé Nutrition,LITTLE STEPS First 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52740346BA,SMA,SMA First Milk 1.2kg,2kg,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52750346AD,SMA,SMA First Milk 400g,400g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52750346AE,SMA,SMA First Milk 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52750346BA,SMA,SMA First Milk 1.2kg,2kg,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52760017Y2,Alfamino,Alfamino Junior 400g,400g,Czech Republic,Precautionary recall: Potential Cereulide toxin,Czech Ministry of Health,https://mzd.gov.cz/hlavni-hygienicka-varuje-pred-konzumaci-nekolika-sarzi-kontaminovanych-kojeneckych-vyziv/,False,Nestlé
52760017Y5,SMA,SMA Alfamino 400g,400g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52760018,BEBA,BEBA Comfort,800g,Switzerland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),Nestlé Switzerland / BLV,https://www.nestle.ch/,False,Nestlé
52760346AB,SMA,SMA First Milk 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52760346AD,SMA,SMA First Milk 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52770017V2,NAN,NaN Care 3,800g,China (Cross-border)/Hong Kong,预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
52780346AA,SMA,SMA First Milk 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52790017Y1,SMA,SMA Alfamino 400g,400g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
528101896A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 4 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
528101898A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 6x400g,2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
52819722AA,SMA,SMA Advanced First 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
528201896A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
528201896B,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 3 (4x600g),2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
528201898A,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 6 (2x450g),900g,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
528201898B,NAN,NAN OPTI 1-3Yrs Milk Supplement 5HMO 6x400g,2.4kg,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
52850017C3,Illuma,Illuma Dual 2 800g,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
52850346AF,BEBA,BEBA COMFORT 1 800g,800g,Czech Republic,Precautionary recall: Potential Cereulide toxin,Czech Ministry of Health,https://mzd.gov.cz/hlavni-hygienicka-varuje-pred-konzumaci-nekolika-sarzi-kontaminovanych-kojeneckych-vyziv/,False,Nestlé
52850742F2,BEBA,BEBA Supreme 3 830g,830g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
528511423B,Lactogen,Lactogen 2 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
528511423C,NAN,NaN HA 3 900g,900g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
528511423T,NAN,NaN HA 3 3x400g,3x400g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
52860017Y1,SMA,SMA Alfamino 400g,400g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52860295M,SMA,SMA First Milk 200ml,200ml,United Kingdom/UK/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-an-additional-batch-of-sma-first-infant-milk,False,Nestlé
528611423U,Lactogen,Lactogen 2 400g,400g,China (Mainland),预防性召回：个别原材料存在蜡样芽孢杆菌代谢物（Cereulide）风险,雀巢中国官方公告 / 国家健康委备案,https://www.food.gov.uk/news-alerts/alert/fsa-prin-02-2026,False,Nestlé
52870295M,SMA,SMA First Milk 200ml,200ml,United Kingdom/UK/Ireland,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),https://www.fsai.ie/news-and-alerts/food-alerts/recall-of-an-additional-batch-of-sma-first-infant-milk,False,Nestlé
52879722AA,SMA,SMA Follow-on 800g,800g,United Kingdom,Precautionary recall: Possible presence of Cereulide toxin (Bacillus cereus),UK Food Standards Agency (FSA),resources/official_docs/UK_FSA_Advisory_28046.pdf,False,Nestlé
52880742F1,Guigoz,Guigoz 1 6x230ml,6x230ml,France,Rappel de précaution : Présence potentielle de toxin (Céréulide),Rappel Conso (Gouvernement Français),resources/official_docs/FR_Rappel_Conso_20947.pdf,False,Nestlé
52880742F2,BEBA,BEBA EXPERTpro SENSITIVE 800g,800g,Czech Republic,Precautionary recall: Potential Cereulide toxin,Czech Ministry of Health,https://mzd.gov.cz/hlavni-hygienicka-varuje-pred-konzumaci-nekolika-sarzi-kontaminovanych-kojeneckych-vyziv/,False,Nestlé
528901896B,Nestlé Nutrition,NAN Optipro 6-12mo 450g,450g,Philippines,Voluntary Recall: Detection of low levels of cereulide in a raw material,Philippines FDA Advisory No.2026-0030,resources/official_docs/PH_FDA_Advisory_2026_0030.pdf,False,Nestlé
52910017C1,Illuma,Illuma Dual 3 800g,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
52930017C3,NAN,NaN A2 2,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
52970742C1,NAN,NaN Care 1,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
52970742F1,NAN,NaN Care 1,800g,China (Cross-border),预防性召回：蜡样芽孢杆菌代谢物风险 (Cereulide),雀巢中国官方公告,https://www.cfs.gov.hk/english/press/20260110_12105.html,False,Nestlé
5301046041,NAN,NANLAC SUPREME PRO 1 A 3 ANOS,800g,Brazil,Preventative recall: Risk of contamination by Cereulide toxin (Bacillus cereus),ANVISA Brazil Resolución nº 32/2026,https://pesquisa.in.gov.br/imprensa/jsp/visualiza/index.jsp?data=07/01/2026&jornal=515&pagina=461,False,Nestlé
